a : 551.0000, 0 -> 3
b : 783.0000, 0 -> 6
c : -610.0000, 0 -> 1
d : -622.0000, 0 -> 4
a : 680.0000, 1 -> 4
b : -427.0000, 1 -> 7
c : -221.0000, 1 -> 1
d : -93.0000, 1 -> 0
a : -250.0000, 2 -> 2
b : 87.0000, 2 -> 1
c : -583.0000, 2 -> 4
d : -920.0000, 2 -> 1
a : -152.0000, 3 -> 1
b : -356.0000, 3 -> 7
c : -548.0000, 3 -> 7
d : 85.0000, 3 -> 4
a : 643.0000, 4 -> 4
b : 685.0000, 4 -> 0
c : 847.0000, 4 -> 3
d : 756.0000, 4 -> 3
a : -857.0000, 5 -> 4
b : 972.0000, 5 -> 5
c : 153.0000, 5 -> 2
d : 212.0000, 5 -> 2
a : 49.0000, 6 -> 6
b : -728.0000, 6 -> 3
c : 357.0000, 6 -> 2
d : -677.0000, 6 -> 3
a : 35.0000, 7 -> 3
b : 999.0000, 7 -> 4
c : 584.0000, 7 -> 7
d : 22.0000, 7 -> 0
a : -663.0000, 0 -> 7
c : -756.0000, 0 -> 4
c : -77.0000, 1 -> 3
a : -297.0000, 1 -> 7
a : -217.0000, 2 -> 0
a : 981.0000, 2 -> 7
a : -651.0000, 3 -> 3
c : 77.0000, 3 -> 4
d : 69.0000, 4 -> 4
d : -85.0000, 4 -> 2
a : -713.0000, 5 -> 7
c : 894.0000, 5 -> 1
a : -877.0000, 6 -> 6
a : 893.0000, 6 -> 1
b : -256.0000, 7 -> 6
d : 129.0000, 7 -> 3
c : 93.0000, 0 -> 5
