a : 581.0000, 0 -> 7
b : -186.0000, 0 -> 6
c : -678.0000, 0 -> 2
d : 37.0000, 0 -> 5
a : -45.0000, 1 -> 4
b : -384.0000, 1 -> 2
c : 457.0000, 1 -> 5
d : -436.0000, 1 -> 3
a : -109.0000, 2 -> 4
b : -720.0000, 2 -> 1
c : -135.0000, 2 -> 7
d : 162.0000, 2 -> 7
a : -769.0000, 3 -> 1
b : -14.0000, 3 -> 0
c : 916.0000, 3 -> 6
d : -725.0000, 3 -> 1
a : 175.0000, 4 -> 0
b : -165.0000, 4 -> 0
c : 858.0000, 4 -> 0
d : -503.0000, 4 -> 2
a : -92.0000, 5 -> 0
b : -271.0000, 5 -> 1
c : 864.0000, 5 -> 4
d : -521.0000, 5 -> 1
a : -336.0000, 6 -> 4
b : 973.0000, 6 -> 2
c : -96.0000, 6 -> 3
d : -262.0000, 6 -> 2
a : 646.0000, 7 -> 2
b : -662.0000, 7 -> 1
c : 767.0000, 7 -> 3
d : 580.0000, 7 -> 6
d : -94.0000, 0 -> 4
d : -526.0000, 0 -> 0
d : -461.0000, 1 -> 5
c : 915.0000, 1 -> 3
d : 554.0000, 2 -> 4
a : -31.0000, 2 -> 0
b : -648.0000, 3 -> 6
d : 70.0000, 3 -> 0
a : 236.0000, 4 -> 3
a : -521.0000, 4 -> 2
a : 429.0000, 5 -> 2
b : -586.0000, 5 -> 4
a : 884.0000, 6 -> 5
b : 630.0000, 6 -> 6
d : 815.0000, 7 -> 7
c : -802.0000, 7 -> 0
