a : 78.0000, 0 -> 1
b : 196.0000, 0 -> 2
c : 76.0000, 0 -> 3
d : -866.0000, 0 -> 3
a : 121.0000, 1 -> 0
b : -768.0000, 1 -> 0
c : 803.0000, 1 -> 3
d : -687.0000, 1 -> 3
a : 111.0000, 2 -> 1
b : -675.0000, 2 -> 2
c : -609.0000, 2 -> 2
d : 452.0000, 2 -> 3
a : -813.0000, 3 -> 2
b : -164.0000, 3 -> 0
c : 5.0000, 3 -> 3
d : -693.0000, 3 -> 2
d : -277.0000, 0 -> 2
b : -474.0000, 0 -> 1
c : -836.0000, 1 -> 0
c : 125.0000, 1 -> 2
c : -58.0000, 2 -> 1
a : -827.0000, 2 -> 1
a : 352.0000, 3 -> 3
a : 380.0000, 3 -> 0
