a : 164.0000, 0 -> 1
b : 926.0000, 0 -> 1
c : 570.0000, 0 -> 1
d : -82.0000, 0 -> 2
a : 601.0000, 1 -> 3
b : 802.0000, 1 -> 3
c : 733.0000, 1 -> 1
d : 428.0000, 1 -> 2
a : -589.0000, 2 -> 0
b : -560.0000, 2 -> 3
c : 189.0000, 2 -> 0
d : 492.0000, 2 -> 1
a : -148.0000, 3 -> 3
b : 667.0000, 3 -> 1
c : 654.0000, 3 -> 2
d : -266.0000, 3 -> 3
b : -744.0000, 0 -> 3
a : 237.0000, 0 -> 3
d : 959.0000, 1 -> 0
a : -249.0000, 1 -> 0
d : -241.0000, 2 -> 0
a : -458.0000, 2 -> 3
d : -906.0000, 3 -> 1
a : -285.0000, 3 -> 0
