a : 563.0000, 0 -> 1
b : -527.0000, 0 -> 3
a : -927.0000, 1 -> 5
b : 105.0000, 1 -> 6
a : -758.0000, 2 -> 7
b : -387.0000, 2 -> 6
a : 345.0000, 3 -> 4
b : 5.0000, 3 -> 1
a : 725.0000, 4 -> 3
b : -568.0000, 4 -> 6
a : 268.0000, 5 -> 3
b : -25.0000, 5 -> 0
a : 79.0000, 6 -> 4
b : 264.0000, 6 -> 7
a : 962.0000, 7 -> 7
b : -358.0000, 7 -> 0
a : 858.0000, 0 -> 5
a : 258.0000, 1 -> 3
a : 862.0000, 2 -> 3
a : -253.0000, 3 -> 2
b : -590.0000, 4 -> 6
a : 181.0000, 5 -> 5
a : 211.0000, 6 -> 4
a : 298.0000, 7 -> 5
