a : 15.0000, 0 -> 3
b : 647.0000, 0 -> 7
a : -450.0000, 1 -> 7
b : 14.0000, 1 -> 4
a : -335.0000, 2 -> 4
b : -65.0000, 2 -> 7
a : 607.0000, 3 -> 7
b : -586.0000, 3 -> 5
a : -848.0000, 4 -> 1
b : -893.0000, 4 -> 3
a : 226.0000, 5 -> 3
b : 232.0000, 5 -> 7
a : -33.0000, 6 -> 0
b : 699.0000, 6 -> 3
a : 995.0000, 7 -> 6
b : -608.0000, 7 -> 0
a : 996.0000, 0 -> 7
a : -572.0000, 1 -> 5
b : 872.0000, 2 -> 7
a : 549.0000, 3 -> 7
b : -939.0000, 4 -> 6
b : 678.0000, 5 -> 7
b : -940.0000, 6 -> 5
b : -373.0000, 7 -> 7
b : -508.0000, 7 -> 2
