a : 566.0000, 0 -> 3
b : 444.0000, 0 -> 1
c : 951.0000, 0 -> 5
d : 623.0000, 0 -> 0
a : 193.0000, 1 -> 0
b : -412.0000, 1 -> 7
c : 452.0000, 1 -> 4
d : 51.0000, 1 -> 3
a : 984.0000, 2 -> 4
b : 571.0000, 2 -> 2
c : 516.0000, 2 -> 2
d : 549.0000, 2 -> 7
a : 676.0000, 3 -> 6
b : -966.0000, 3 -> 3
c : 638.0000, 3 -> 0
d : 657.0000, 3 -> 6
a : -128.0000, 4 -> 7
b : 623.0000, 4 -> 4
c : -499.0000, 4 -> 5
d : -572.0000, 4 -> 0
a : 456.0000, 5 -> 0
b : -439.0000, 5 -> 0
c : -80.0000, 5 -> 1
d : 344.0000, 5 -> 6
a : -113.0000, 6 -> 5
b : 511.0000, 6 -> 3
c : -900.0000, 6 -> 6
d : -66.0000, 6 -> 5
a : -787.0000, 7 -> 6
b : 752.0000, 7 -> 3
c : -260.0000, 7 -> 7
d : 25.0000, 7 -> 3
a : 339.0000, 0 -> 1
a : -335.0000, 0 -> 7
c : 642.0000, 1 -> 7
c : -296.0000, 1 -> 0
d : 183.0000, 2 -> 3
d : -558.0000, 2 -> 5
d : -588.0000, 3 -> 0
d : -151.0000, 3 -> 0
b : 195.0000, 4 -> 6
d : -813.0000, 4 -> 5
b : -738.0000, 5 -> 7
b : 172.0000, 5 -> 2
b : -532.0000, 6 -> 4
b : 524.0000, 6 -> 3
b : -714.0000, 7 -> 5
b : 793.0000, 7 -> 4
