a : -372.0000, 0 -> 6
b : -569.0000, 0 -> 2
a : 663.0000, 1 -> 3
b : 944.0000, 1 -> 1
a : 131.0000, 2 -> 6
b : 509.0000, 2 -> 6
a : -141.0000, 3 -> 7
b : -745.0000, 3 -> 3
a : -850.0000, 4 -> 4
b : -364.0000, 4 -> 6
a : -250.0000, 5 -> 2
b : 167.0000, 5 -> 2
a : -222.0000, 6 -> 3
b : 16.0000, 6 -> 5
a : -358.0000, 7 -> 0
b : 620.0000, 7 -> 5
b : -144.0000, 0 -> 6
b : -107.0000, 1 -> 3
b : 731.0000, 2 -> 0
a : 913.0000, 3 -> 5
a : 509.0000, 4 -> 4
b : 895.0000, 5 -> 0
b : 355.0000, 6 -> 5
b : 315.0000, 7 -> 0
a : 446.0000, 3 -> 1
a : -204.0000, 2 -> 4
