a : -982.0000, 0 -> 7
b : 820.0000, 0 -> 7
c : -582.0000, 0 -> 0
d : -849.0000, 0 -> 4
a : 443.0000, 1 -> 6
b : -236.0000, 1 -> 7
c : -304.0000, 1 -> 0
d : -356.0000, 1 -> 0
a : 997.0000, 2 -> 0
b : 582.0000, 2 -> 3
c : -748.0000, 2 -> 3
d : -202.0000, 2 -> 0
a : -671.0000, 3 -> 3
b : 321.0000, 3 -> 0
c : -106.0000, 3 -> 5
d : -102.0000, 3 -> 0
a : -28.0000, 4 -> 0
b : -567.0000, 4 -> 1
c : -842.0000, 4 -> 2
d : -373.0000, 4 -> 7
a : 429.0000, 5 -> 5
b : 474.0000, 5 -> 2
c : -571.0000, 5 -> 0
d : 180.0000, 5 -> 6
a : -951.0000, 6 -> 1
b : -104.0000, 6 -> 0
c : -642.0000, 6 -> 5
d : -891.0000, 6 -> 7
a : 68.0000, 7 -> 0
b : 847.0000, 7 -> 0
c : -464.0000, 7 -> 2
d : 511.0000, 7 -> 2
a : -315.0000, 0 -> 1
d : 802.0000, 0 -> 2
b : 123.0000, 1 -> 4
a : 60.0000, 1 -> 2
d : 594.0000, 2 -> 4
c : -592.0000, 2 -> 3
c : 347.0000, 3 -> 1
b : 575.0000, 3 -> 4
a : 52.0000, 4 -> 3
d : -458.0000, 4 -> 5
a : -37.0000, 5 -> 5
d : -749.0000, 5 -> 2
a : -268.0000, 6 -> 6
a : 554.0000, 6 -> 3
b : -208.0000, 7 -> 1
c : -631.0000, 7 -> 3
