a : -395.0000, 0 -> 2
b : 572.0000, 0 -> 3
c : -514.0000, 0 -> 1
d : 871.0000, 0 -> 2
a : 242.0000, 1 -> 2
b : -59.0000, 1 -> 2
c : 251.0000, 1 -> 2
d : -903.0000, 1 -> 1
a : -516.0000, 2 -> 2
b : 367.0000, 2 -> 2
c : -605.0000, 2 -> 3
d : 380.0000, 2 -> 2
a : -293.0000, 3 -> 3
b : 108.0000, 3 -> 3
c : -553.0000, 3 -> 3
d : -17.0000, 3 -> 0
a : -352.0000, 0 -> 3
c : 649.0000, 0 -> 1
d : -202.0000, 1 -> 1
d : 818.0000, 1 -> 0
d : -606.0000, 2 -> 2
d : -573.0000, 2 -> 2
b : -340.0000, 3 -> 2
d : -584.0000, 3 -> 0
