a : -956.0000, 0 -> 1
b : 20.0000, 0 -> 1
c : -583.0000, 0 -> 3
d : 569.0000, 0 -> 3
a : -86.0000, 1 -> 3
b : 955.0000, 1 -> 3
c : 99.0000, 1 -> 1
d : 40.0000, 1 -> 0
a : 192.0000, 2 -> 1
b : -605.0000, 2 -> 1
c : -243.0000, 2 -> 3
d : 833.0000, 2 -> 1
a : 518.0000, 3 -> 0
b : 37.0000, 3 -> 0
c : -730.0000, 3 -> 1
d : 466.0000, 3 -> 1
c : -706.0000, 0 -> 1
b : 356.0000, 0 -> 0
b : 363.0000, 1 -> 1
b : -999.0000, 1 -> 1
a : 265.0000, 2 -> 2
b : -672.0000, 2 -> 1
b : -455.0000, 3 -> 0
b : -905.0000, 3 -> 3
b : 161.0000, 1 -> 2
