a : -130.0000, 0 -> 1
b : 684.0000, 0 -> 2
c : -95.0000, 0 -> 0
d : 786.0000, 0 -> 3
a : 8.0000, 1 -> 0
b : -161.0000, 1 -> 0
c : 698.0000, 1 -> 3
d : -174.0000, 1 -> 3
a : -986.0000, 2 -> 1
b : 530.0000, 2 -> 1
c : -675.0000, 2 -> 3
d : 178.0000, 2 -> 0
a : 93.0000, 3 -> 3
b : 88.0000, 3 -> 0
c : -935.0000, 3 -> 0
d : -125.0000, 3 -> 2
c : -513.0000, 0 -> 3
a : 394.0000, 0 -> 3
a : 280.0000, 1 -> 2
d : 947.0000, 1 -> 1
b : -703.0000, 2 -> 0
a : 812.0000, 2 -> 0
b : -161.0000, 3 -> 1
d : -742.0000, 3 -> 2
