a : -797.0000, 0 -> 6
b : 98.0000, 0 -> 6
a : -883.0000, 1 -> 4
b : 165.0000, 1 -> 2
a : 897.0000, 2 -> 4
b : 778.0000, 2 -> 1
a : -909.0000, 3 -> 0
b : 748.0000, 3 -> 3
a : -276.0000, 4 -> 2
b : -46.0000, 4 -> 3
a : 636.0000, 5 -> 0
b : -959.0000, 5 -> 2
a : 723.0000, 6 -> 3
b : -81.0000, 6 -> 3
a : -22.0000, 7 -> 4
b : 165.0000, 7 -> 5
b : -420.0000, 0 -> 6
b : 505.0000, 1 -> 2
a : 298.0000, 2 -> 7
b : 769.0000, 3 -> 7
b : -871.0000, 4 -> 1
a : -978.0000, 5 -> 1
b : 388.0000, 6 -> 1
a : 754.0000, 7 -> 4
