a : 86.0000, 0 -> 7
b : 368.0000, 0 -> 3
a : 395.0000, 1 -> 4
b : 623.0000, 1 -> 6
a : -880.0000, 2 -> 7
b : -987.0000, 2 -> 7
a : 460.0000, 3 -> 3
b : -93.0000, 3 -> 6
a : 361.0000, 4 -> 7
b : -592.0000, 4 -> 5
a : -709.0000, 5 -> 6
b : 533.0000, 5 -> 1
a : 399.0000, 6 -> 1
b : -424.0000, 6 -> 7
a : -865.0000, 7 -> 4
b : 839.0000, 7 -> 4
b : 846.0000, 0 -> 1
a : -793.0000, 1 -> 7
b : -193.0000, 2 -> 3
b : -444.0000, 3 -> 3
a : 602.0000, 4 -> 0
a : -588.0000, 5 -> 2
b : -311.0000, 6 -> 6
a : 3.0000, 7 -> 5
