a : 951.0000, 0 -> 1
b : 318.0000, 0 -> 0
c : -400.0000, 0 -> 0
d : -366.0000, 0 -> 3
a : 833.0000, 1 -> 0
b : 53.0000, 1 -> 2
c : -68.0000, 1 -> 3
d : -611.0000, 1 -> 3
a : 223.0000, 2 -> 3
b : 427.0000, 2 -> 3
c : -253.0000, 2 -> 2
d : -180.0000, 2 -> 2
a : 824.0000, 3 -> 1
b : -93.0000, 3 -> 1
c : 733.0000, 3 -> 3
d : 34.0000, 3 -> 1
d : 211.0000, 0 -> 2
d : 772.0000, 0 -> 3
d : -837.0000, 1 -> 1
a : -105.0000, 1 -> 1
d : -113.0000, 2 -> 1
b : -469.0000, 2 -> 1
a : 598.0000, 3 -> 0
c : 124.0000, 3 -> 3
