a : -520.0000, 0 -> 7
b : -910.0000, 0 -> 4
c : -53.0000, 0 -> 7
d : -194.0000, 0 -> 5
a : -562.0000, 1 -> 5
b : 544.0000, 1 -> 1
c : -209.0000, 1 -> 3
d : 711.0000, 1 -> 2
a : 76.0000, 2 -> 6
b : 419.0000, 2 -> 5
c : 742.0000, 2 -> 0
d : 512.0000, 2 -> 6
a : 745.0000, 3 -> 7
b : 787.0000, 3 -> 0
c : 429.0000, 3 -> 1
d : 259.0000, 3 -> 2
a : 939.0000, 4 -> 6
b : -909.0000, 4 -> 5
c : 220.0000, 4 -> 3
d : 71.0000, 4 -> 6
a : -778.0000, 5 -> 4
b : -75.0000, 5 -> 6
c : 444.0000, 5 -> 0
d : 874.0000, 5 -> 7
a : 851.0000, 6 -> 7
b : -866.0000, 6 -> 6
c : 298.0000, 6 -> 5
d : -225.0000, 6 -> 5
a : -913.0000, 7 -> 1
b : -6.0000, 7 -> 1
c : -460.0000, 7 -> 7
d : -775.0000, 7 -> 5
d : 54.0000, 0 -> 6
a : 919.0000, 0 -> 4
d : 734.0000, 1 -> 7
a : 908.0000, 1 -> 7
c : 744.0000, 2 -> 3
c : -406.0000, 2 -> 5
c : -965.0000, 3 -> 7
a : -311.0000, 3 -> 3
c : -490.0000, 4 -> 2
d : 356.0000, 4 -> 1
c : -558.0000, 5 -> 0
d : 635.0000, 5 -> 5
c : -767.0000, 6 -> 6
b : -993.0000, 6 -> 0
a : 80.0000, 7 -> 6
d : -945.0000, 7 -> 1
