a : 176.0000, 0 -> 0
b : -143.0000, 0 -> 7
c : -240.0000, 0 -> 3
d : -931.0000, 0 -> 0
a : -983.0000, 1 -> 6
b : -370.0000, 1 -> 7
c : 676.0000, 1 -> 6
d : 622.0000, 1 -> 7
a : 155.0000, 2 -> 4
b : 759.0000, 2 -> 6
c : 823.0000, 2 -> 7
d : 207.0000, 2 -> 0
a : -781.0000, 3 -> 6
b : -695.0000, 3 -> 3
c : -360.0000, 3 -> 7
d : -360.0000, 3 -> 7
a : 461.0000, 4 -> 3
b : 33.0000, 4 -> 0
c : -600.0000, 4 -> 4
d : 345.0000, 4 -> 7
a : 142.0000, 5 -> 5
b : -744.0000, 5 -> 4
c : -34.0000, 5 -> 7
d : 936.0000, 5 -> 5
a : 362.0000, 6 -> 1
b : -86.0000, 6 -> 0
c : 391.0000, 6 -> 3
d : -132.0000, 6 -> 7
a : -43.0000, 7 -> 5
b : -795.0000, 7 -> 0
c : 379.0000, 7 -> 4
d : -363.0000, 7 -> 0
c : 337.0000, 0 -> 4
b : 449.0000, 0 -> 6
c : 521.0000, 1 -> 3
b : 340.0000, 1 -> 1
b : 442.0000, 2 -> 0
a : -991.0000, 2 -> 4
a : -964.0000, 3 -> 0
d : 328.0000, 3 -> 1
a : 57.0000, 4 -> 4
d : -726.0000, 4 -> 3
c : -426.0000, 5 -> 2
a : 517.0000, 5 -> 6
c : -449.0000, 6 -> 1
b : -100.0000, 6 -> 5
b : -512.0000, 7 -> 5
d : -272.0000, 7 -> 2
