a : -652.0000, 0 -> 4
b : -245.0000, 0 -> 3
c : 265.0000, 0 -> 3
d : -938.0000, 0 -> 3
a : -849.0000, 1 -> 3
b : 729.0000, 1 -> 7
c : 723.0000, 1 -> 0
d : 375.0000, 1 -> 2
a : -41.0000, 2 -> 0
b : 955.0000, 2 -> 5
c : 985.0000, 2 -> 1
d : -656.0000, 2 -> 6
a : -632.0000, 3 -> 2
b : -115.0000, 3 -> 4
c : 521.0000, 3 -> 4
d : 205.0000, 3 -> 5
a : -451.0000, 4 -> 3
b : 46.0000, 4 -> 0
c : -322.0000, 4 -> 5
d : -400.0000, 4 -> 4
a : 39.0000, 5 -> 5
b : 249.0000, 5 -> 1
c : -33.0000, 5 -> 1
d : -334.0000, 5 -> 4
a : 952.0000, 6 -> 3
b : 731.0000, 6 -> 6
c : -723.0000, 6 -> 0
d : -444.0000, 6 -> 6
a : -580.0000, 7 -> 0
b : -105.0000, 7 -> 3
c : 902.0000, 7 -> 0
d : -506.0000, 7 -> 7
b : 598.0000, 0 -> 0
c : -875.0000, 0 -> 5
b : -910.0000, 1 -> 5
a : -759.0000, 1 -> 7
a : 786.0000, 2 -> 2
a : 714.0000, 2 -> 7
c : -889.0000, 3 -> 0
b : 490.0000, 3 -> 0
a : -295.0000, 4 -> 6
a : -638.0000, 4 -> 1
c : -232.0000, 5 -> 7
b : -203.0000, 5 -> 5
a : -649.0000, 6 -> 6
d : 476.0000, 6 -> 4
a : 194.0000, 7 -> 1
c : 190.0000, 7 -> 1
