a : -804.0000, 0 -> 6
b : 979.0000, 0 -> 0
a : -772.0000, 1 -> 6
b : -800.0000, 1 -> 7
a : 201.0000, 2 -> 7
b : 221.0000, 2 -> 0
a : -881.0000, 3 -> 3
b : -520.0000, 3 -> 2
a : 662.0000, 4 -> 7
b : 669.0000, 4 -> 3
a : -117.0000, 5 -> 0
b : 27.0000, 5 -> 5
a : -400.0000, 6 -> 3
b : -830.0000, 6 -> 1
a : -110.0000, 7 -> 5
b : 157.0000, 7 -> 3
b : -779.0000, 0 -> 7
b : -687.0000, 1 -> 2
b : 814.0000, 2 -> 1
b : 952.0000, 3 -> 4
a : 51.0000, 4 -> 5
b : -108.0000, 5 -> 3
a : 552.0000, 6 -> 1
b : -691.0000, 7 -> 2
