a : -952.0000, 0 -> 7
b : -812.0000, 0 -> 6
c : 374.0000, 0 -> 1
d : 887.0000, 0 -> 4
a : -733.0000, 1 -> 6
b : 268.0000, 1 -> 0
c : 971.0000, 1 -> 7
d : -230.0000, 1 -> 2
a : 306.0000, 2 -> 0
b : 126.0000, 2 -> 7
c : -60.0000, 2 -> 2
d : -339.0000, 2 -> 2
a : 606.0000, 3 -> 2
b : -17.0000, 3 -> 1
c : -535.0000, 3 -> 2
d : 828.0000, 3 -> 5
a : -182.0000, 4 -> 2
b : 900.0000, 4 -> 4
c : 870.0000, 4 -> 6
d : -446.0000, 4 -> 5
a : -158.0000, 5 -> 1
b : 972.0000, 5 -> 2
c : 826.0000, 5 -> 3
d : -786.0000, 5 -> 2
a : -257.0000, 6 -> 1
b : -599.0000, 6 -> 5
c : -734.0000, 6 -> 1
d : 875.0000, 6 -> 4
a : -684.0000, 7 -> 5
b : 63.0000, 7 -> 1
c : 444.0000, 7 -> 5
d : -744.0000, 7 -> 2
d : 46.0000, 0 -> 4
a : 993.0000, 0 -> 5
b : -362.0000, 1 -> 2
d : -915.0000, 1 -> 0
a : -938.0000, 2 -> 5
c : 728.0000, 2 -> 0
c : 0.0000, 3 -> 4
b : 727.0000, 3 -> 1
d : -888.0000, 4 -> 3
c : -248.0000, 4 -> 2
b : -227.0000, 5 -> 1
a : -822.0000, 5 -> 1
d : -899.0000, 6 -> 7
b : -161.0000, 6 -> 6
c : 790.0000, 7 -> 4
b : 465.0000, 7 -> 0
