a : 491.0000, 0 -> 2
b : -853.0000, 0 -> 3
a : -193.0000, 1 -> 2
b : -21.0000, 1 -> 5
a : -248.0000, 2 -> 2
b : -636.0000, 2 -> 2
a : 341.0000, 3 -> 5
b : 988.0000, 3 -> 1
a : 832.0000, 4 -> 3
b : 430.0000, 4 -> 7
a : -963.0000, 5 -> 1
b : 728.0000, 5 -> 5
a : 210.0000, 6 -> 5
b : -951.0000, 6 -> 0
a : -377.0000, 7 -> 1
b : 503.0000, 7 -> 6
a : -509.0000, 0 -> 0
b : 298.0000, 1 -> 2
a : 10.0000, 2 -> 6
a : -669.0000, 3 -> 1
b : -50.0000, 4 -> 5
a : -255.0000, 5 -> 1
b : 336.0000, 6 -> 4
a : -261.0000, 7 -> 0
