a : 412.0000, 0 -> 2
b : 723.0000, 0 -> 3
c : -253.0000, 0 -> 3
d : -499.0000, 0 -> 3
a : 281.0000, 1 -> 3
b : 957.0000, 1 -> 0
c : 898.0000, 1 -> 0
d : -258.0000, 1 -> 3
a : 649.0000, 2 -> 3
b : -286.0000, 2 -> 0
c : 756.0000, 2 -> 1
d : 959.0000, 2 -> 1
a : -551.0000, 3 -> 0
b : -160.0000, 3 -> 3
c : 11.0000, 3 -> 2
d : 68.0000, 3 -> 0
c : -489.0000, 0 -> 3
b : 120.0000, 0 -> 0
c : 522.0000, 1 -> 0
a : -545.0000, 1 -> 3
b : 906.0000, 2 -> 3
b : -241.0000, 2 -> 3
c : 206.0000, 3 -> 1
a : -431.0000, 3 -> 0
