a : 633.0000, 0 -> 2
b : -96.0000, 0 -> 3
c : 418.0000, 0 -> 1
d : 426.0000, 0 -> 0
a : -10.0000, 1 -> 0
b : 732.0000, 1 -> 2
c : 812.0000, 1 -> 2
d : 467.0000, 1 -> 2
a : -370.0000, 2 -> 2
b : -809.0000, 2 -> 3
c : -954.0000, 2 -> 2
d : -762.0000, 2 -> 2
a : -608.0000, 3 -> 3
b : -709.0000, 3 -> 0
c : -7.0000, 3 -> 2
d : 391.0000, 3 -> 0
d : 461.0000, 0 -> 1
c : 431.0000, 0 -> 0
a : -133.0000, 1 -> 3
b : -960.0000, 1 -> 2
b : 171.0000, 2 -> 1
b : -154.0000, 2 -> 3
a : 0.0000, 3 -> 1
c : -592.0000, 3 -> 2
