a : -757.0000, 0 -> 6
b : 350.0000, 0 -> 2
c : -57.0000, 0 -> 7
d : 208.0000, 0 -> 5
a : 786.0000, 1 -> 2
b : -821.0000, 1 -> 2
c : -976.0000, 1 -> 5
d : -372.0000, 1 -> 2
a : 189.0000, 2 -> 0
b : 284.0000, 2 -> 4
c : -733.0000, 2 -> 4
d : 241.0000, 2 -> 5
a : -713.0000, 3 -> 4
b : 275.0000, 3 -> 5
c : 580.0000, 3 -> 3
d : -270.0000, 3 -> 4
a : 564.0000, 4 -> 6
b : 589.0000, 4 -> 6
c : 391.0000, 4 -> 4
d : -706.0000, 4 -> 7
a : 415.0000, 5 -> 3
b : 10.0000, 5 -> 5
c : -78.0000, 5 -> 2
d : -898.0000, 5 -> 0
a : 752.0000, 6 -> 0
b : 831.0000, 6 -> 7
c : -783.0000, 6 -> 6
d : -450.0000, 6 -> 3
a : 904.0000, 7 -> 1
b : -452.0000, 7 -> 1
c : -877.0000, 7 -> 3
d : -299.0000, 7 -> 0
a : -580.0000, 0 -> 6
d : 202.0000, 0 -> 6
a : 748.0000, 1 -> 0
d : 683.0000, 1 -> 3
a : -70.0000, 2 -> 3
a : 328.0000, 2 -> 4
b : 179.0000, 3 -> 0
b : 783.0000, 3 -> 1
a : 479.0000, 4 -> 1
c : -920.0000, 4 -> 5
c : 113.0000, 5 -> 4
a : 630.0000, 5 -> 1
a : 639.0000, 6 -> 6
c : -137.0000, 6 -> 7
d : -690.0000, 7 -> 2
c : -540.0000, 7 -> 2
