a : 36.0000, 0 -> 0
b : 266.0000, 0 -> 0
c : -570.0000, 0 -> 0
d : 742.0000, 0 -> 1
a : -598.0000, 1 -> 0
b : 992.0000, 1 -> 3
c : -637.0000, 1 -> 0
d : -306.0000, 1 -> 1
a : 404.0000, 2 -> 0
b : -794.0000, 2 -> 2
c : 816.0000, 2 -> 2
d : 51.0000, 2 -> 0
a : -580.0000, 3 -> 0
b : -611.0000, 3 -> 3
c : 973.0000, 3 -> 2
d : -621.0000, 3 -> 3
b : -965.0000, 0 -> 1
d : -217.0000, 0 -> 2
b : -169.0000, 1 -> 0
d : -767.0000, 1 -> 2
c : -340.0000, 2 -> 2
b : 460.0000, 2 -> 3
a : -805.0000, 3 -> 2
b : 519.0000, 3 -> 1
