a : -260.0000, 0 -> 3
b : -383.0000, 0 -> 7
c : 631.0000, 0 -> 2
d : 169.0000, 0 -> 7
a : 611.0000, 1 -> 4
b : -244.0000, 1 -> 2
c : -173.0000, 1 -> 3
d : 126.0000, 1 -> 0
a : 472.0000, 2 -> 3
b : -452.0000, 2 -> 7
c : -950.0000, 2 -> 4
d : 585.0000, 2 -> 7
a : -801.0000, 3 -> 7
b : 313.0000, 3 -> 6
c : 800.0000, 3 -> 2
d : 71.0000, 3 -> 2
a : -244.0000, 4 -> 3
b : 510.0000, 4 -> 7
c : 390.0000, 4 -> 1
d : 185.0000, 4 -> 7
a : -953.0000, 5 -> 7
b : -72.0000, 5 -> 0
c : 660.0000, 5 -> 6
d : 459.0000, 5 -> 0
a : -463.0000, 6 -> 0
b : 772.0000, 6 -> 5
c : -467.0000, 6 -> 0
d : -289.0000, 6 -> 7
a : -172.0000, 7 -> 5
b : -301.0000, 7 -> 7
c : -17.0000, 7 -> 5
d : -483.0000, 7 -> 4
d : -715.0000, 0 -> 6
c : -411.0000, 0 -> 4
a : 433.0000, 1 -> 1
b : 109.0000, 1 -> 7
c : -15.0000, 2 -> 7
a : -798.0000, 2 -> 7
a : 635.0000, 3 -> 0
d : 575.0000, 3 -> 1
a : -857.0000, 4 -> 0
b : 688.0000, 4 -> 6
d : 409.0000, 5 -> 6
c : -295.0000, 5 -> 5
d : 119.0000, 6 -> 3
b : -128.0000, 6 -> 6
c : 9.0000, 7 -> 4
c : 665.0000, 7 -> 5
