a : 749.0000, 0 -> 1
b : -796.0000, 0 -> 3
c : 49.0000, 0 -> 3
d : -86.0000, 0 -> 0
a : 31.0000, 1 -> 3
b : -723.0000, 1 -> 1
c : 566.0000, 1 -> 1
d : -866.0000, 1 -> 3
a : 364.0000, 2 -> 2
b : 435.0000, 2 -> 3
c : -128.0000, 2 -> 2
d : -489.0000, 2 -> 0
a : -279.0000, 3 -> 2
b : -76.0000, 3 -> 2
c : -942.0000, 3 -> 0
d : -440.0000, 3 -> 1
a : -893.0000, 0 -> 3
b : -187.0000, 0 -> 0
c : -597.0000, 1 -> 0
d : -611.0000, 1 -> 2
d : 250.0000, 2 -> 3
a : -404.0000, 2 -> 1
a : 364.0000, 3 -> 2
a : -315.0000, 3 -> 0
