a : 110.0000, 0 -> 1
b : -751.0000, 0 -> 0
c : 707.0000, 0 -> 0
d : -420.0000, 0 -> 2
a : -619.0000, 1 -> 0
b : -156.0000, 1 -> 3
c : -916.0000, 1 -> 0
d : 462.0000, 1 -> 0
a : 909.0000, 2 -> 3
b : -309.0000, 2 -> 0
c : -507.0000, 2 -> 2
d : 258.0000, 2 -> 2
a : 403.0000, 3 -> 0
b : 304.0000, 3 -> 3
c : -793.0000, 3 -> 1
d : 764.0000, 3 -> 0
c : -123.0000, 0 -> 2
b : -480.0000, 0 -> 3
a : 655.0000, 1 -> 1
d : 112.0000, 1 -> 0
a : 328.0000, 2 -> 1
c : -868.0000, 2 -> 0
d : 143.0000, 3 -> 0
b : -445.0000, 3 -> 1
