a : -463.0000, 0 -> 3
b : 458.0000, 0 -> 0
c : -61.0000, 0 -> 1
d : 247.0000, 0 -> 3
a : 180.0000, 1 -> 3
b : -132.0000, 1 -> 0
c : -214.0000, 1 -> 1
d : 897.0000, 1 -> 2
a : 372.0000, 2 -> 0
b : 780.0000, 2 -> 0
c : -521.0000, 2 -> 3
d : -541.0000, 2 -> 2
a : 629.0000, 3 -> 0
b : -783.0000, 3 -> 2
c : 727.0000, 3 -> 1
d : -10.0000, 3 -> 2
b : -982.0000, 0 -> 1
a : -471.0000, 0 -> 1
d : 438.0000, 1 -> 3
c : 443.0000, 1 -> 1
d : 401.0000, 2 -> 0
d : 820.0000, 2 -> 0
d : 395.0000, 3 -> 0
b : -888.0000, 3 -> 2
