a : -273.0000, 0 -> 2
b : 915.0000, 0 -> 2
c : -407.0000, 0 -> 2
d : -184.0000, 0 -> 1
a : -115.0000, 1 -> 1
b : -170.0000, 1 -> 0
c : -876.0000, 1 -> 2
d : -853.0000, 1 -> 0
a : 315.0000, 2 -> 1
b : -934.0000, 2 -> 1
c : -158.0000, 2 -> 3
d : 542.0000, 2 -> 1
a : -737.0000, 3 -> 0
b : -630.0000, 3 -> 3
c : -843.0000, 3 -> 1
d : -685.0000, 3 -> 1
c : -752.0000, 0 -> 1
c : 427.0000, 0 -> 1
a : -622.0000, 1 -> 3
a : 158.0000, 1 -> 1
b : -908.0000, 2 -> 2
c : -371.0000, 2 -> 1
a : -644.0000, 3 -> 3
d : -106.0000, 3 -> 0
