a : -773.0000, 0 -> 6
b : 402.0000, 0 -> 1
a : 466.0000, 1 -> 7
b : -975.0000, 1 -> 3
a : 173.0000, 2 -> 5
b : 378.0000, 2 -> 0
a : -619.0000, 3 -> 2
b : -414.0000, 3 -> 1
a : 777.0000, 4 -> 5
b : -398.0000, 4 -> 5
a : -997.0000, 5 -> 5
b : 558.0000, 5 -> 4
a : 350.0000, 6 -> 5
b : 831.0000, 6 -> 7
a : 870.0000, 7 -> 1
b : 302.0000, 7 -> 2
a : 281.0000, 0 -> 2
b : -349.0000, 1 -> 3
b : 44.0000, 2 -> 3
a : -568.0000, 3 -> 5
a : 211.0000, 4 -> 2
a : 740.0000, 5 -> 7
a : -874.0000, 6 -> 1
a : 922.0000, 7 -> 6
