a : -364.0000, 0 -> 3
b : -573.0000, 0 -> 0
c : -633.0000, 0 -> 1
d : -853.0000, 0 -> 5
a : 238.0000, 1 -> 2
b : -771.0000, 1 -> 1
c : -379.0000, 1 -> 2
d : -293.0000, 1 -> 4
a : -663.0000, 2 -> 7
b : -1.0000, 2 -> 6
c : -112.0000, 2 -> 7
d : -108.0000, 2 -> 3
a : 999.0000, 3 -> 6
b : 606.0000, 3 -> 0
c : 841.0000, 3 -> 2
d : -278.0000, 3 -> 0
a : 597.0000, 4 -> 3
b : 514.0000, 4 -> 1
c : 173.0000, 4 -> 5
d : -424.0000, 4 -> 7
a : 35.0000, 5 -> 4
b : -815.0000, 5 -> 4
c : -609.0000, 5 -> 6
d : 885.0000, 5 -> 1
a : -473.0000, 6 -> 3
b : -351.0000, 6 -> 4
c : -338.0000, 6 -> 1
d : -154.0000, 6 -> 7
a : -90.0000, 7 -> 3
b : -479.0000, 7 -> 5
c : -996.0000, 7 -> 2
d : -563.0000, 7 -> 3
c : 15.0000, 0 -> 5
b : 606.0000, 0 -> 3
a : 759.0000, 1 -> 2
a : 9.0000, 1 -> 4
b : 392.0000, 2 -> 2
c : -616.0000, 2 -> 5
a : -680.0000, 3 -> 6
c : 852.0000, 3 -> 3
c : -464.0000, 4 -> 1
a : -625.0000, 4 -> 2
c : 274.0000, 5 -> 6
a : 621.0000, 5 -> 7
d : 887.0000, 6 -> 3
c : 410.0000, 6 -> 0
d : -662.0000, 7 -> 7
c : -792.0000, 7 -> 3
