a : 535.0000, 0 -> 6
b : -375.0000, 0 -> 5
c : 966.0000, 0 -> 7
d : -698.0000, 0 -> 7
a : 747.0000, 1 -> 6
b : -836.0000, 1 -> 0
c : 501.0000, 1 -> 7
d : -361.0000, 1 -> 3
a : -967.0000, 2 -> 4
b : 847.0000, 2 -> 2
c : -155.0000, 2 -> 6
d : -725.0000, 2 -> 7
a : 10.0000, 3 -> 5
b : 927.0000, 3 -> 3
c : -986.0000, 3 -> 0
d : -880.0000, 3 -> 4
a : 896.0000, 4 -> 1
b : -828.0000, 4 -> 0
c : 701.0000, 4 -> 2
d : 455.0000, 4 -> 5
a : -200.0000, 5 -> 7
b : 617.0000, 5 -> 6
c : -952.0000, 5 -> 6
d : 1000.0000, 5 -> 7
a : 124.0000, 6 -> 0
b : 295.0000, 6 -> 5
c : -990.0000, 6 -> 4
d : -439.0000, 6 -> 5
a : -486.0000, 7 -> 3
b : 445.0000, 7 -> 7
c : -537.0000, 7 -> 7
d : -298.0000, 7 -> 2
b : 490.0000, 0 -> 5
c : -120.0000, 0 -> 6
a : 337.0000, 1 -> 1
b : -120.0000, 1 -> 5
a : -206.0000, 2 -> 1
c : -482.0000, 2 -> 0
a : -722.0000, 3 -> 5
a : -406.0000, 3 -> 1
c : -319.0000, 4 -> 6
d : -236.0000, 4 -> 5
a : 174.0000, 5 -> 0
b : -919.0000, 5 -> 6
a : 779.0000, 6 -> 0
a : -348.0000, 6 -> 1
a : 536.0000, 7 -> 5
a : -264.0000, 7 -> 1
