a : 534.0000, 0 -> 4
b : 883.0000, 0 -> 2
c : 469.0000, 0 -> 5
d : 305.0000, 0 -> 3
a : 749.0000, 1 -> 7
b : 75.0000, 1 -> 0
c : 375.0000, 1 -> 4
d : 578.0000, 1 -> 7
a : -814.0000, 2 -> 3
b : -515.0000, 2 -> 4
c : -105.0000, 2 -> 0
d : -333.0000, 2 -> 7
a : -691.0000, 3 -> 3
b : -164.0000, 3 -> 2
c : -729.0000, 3 -> 2
d : -186.0000, 3 -> 4
a : -563.0000, 4 -> 5
b : -397.0000, 4 -> 4
c : 183.0000, 4 -> 1
d : 205.0000, 4 -> 0
a : 998.0000, 5 -> 6
b : 839.0000, 5 -> 1
c : -100.0000, 5 -> 4
d : -605.0000, 5 -> 3
a : 274.0000, 6 -> 5
b : 417.0000, 6 -> 6
c : -248.0000, 6 -> 0
d : -78.0000, 6 -> 5
a : 562.0000, 7 -> 7
b : 143.0000, 7 -> 7
c : -2.0000, 7 -> 1
d : 916.0000, 7 -> 5
a : 151.0000, 0 -> 5
d : 188.0000, 0 -> 7
d : 605.0000, 1 -> 3
a : 561.0000, 1 -> 7
c : 214.0000, 2 -> 5
b : 583.0000, 2 -> 0
b : 225.0000, 3 -> 5
d : 699.0000, 3 -> 3
b : 491.0000, 4 -> 1
c : -421.0000, 4 -> 6
c : 296.0000, 5 -> 7
c : -245.0000, 5 -> 5
a : -299.0000, 6 -> 3
b : -413.0000, 6 -> 3
c : 224.0000, 7 -> 2
a : -72.0000, 7 -> 2
