a : -347.0000, 0 -> 0
b : -636.0000, 0 -> 3
c : -366.0000, 0 -> 3
d : -868.0000, 0 -> 5
a : -776.0000, 1 -> 6
b : -900.0000, 1 -> 1
c : -277.0000, 1 -> 0
d : 950.0000, 1 -> 5
a : 101.0000, 2 -> 2
b : 444.0000, 2 -> 2
c : -90.0000, 2 -> 2
d : -288.0000, 2 -> 6
a : 563.0000, 3 -> 2
b : 12.0000, 3 -> 1
c : 349.0000, 3 -> 6
d : 531.0000, 3 -> 7
a : 3.0000, 4 -> 6
b : -564.0000, 4 -> 1
c : 531.0000, 4 -> 1
d : 740.0000, 4 -> 1
a : -721.0000, 5 -> 7
b : 754.0000, 5 -> 4
c : 219.0000, 5 -> 0
d : 613.0000, 5 -> 7
a : 504.0000, 6 -> 6
b : -708.0000, 6 -> 4
c : 391.0000, 6 -> 0
d : -432.0000, 6 -> 5
a : 416.0000, 7 -> 2
b : -153.0000, 7 -> 1
c : -680.0000, 7 -> 6
d : -164.0000, 7 -> 0
a : 162.0000, 0 -> 3
c : 335.0000, 0 -> 0
b : 782.0000, 1 -> 6
a : -779.0000, 1 -> 6
b : -980.0000, 2 -> 6
a : 381.0000, 2 -> 3
b : -13.0000, 3 -> 2
d : -418.0000, 3 -> 4
a : -509.0000, 4 -> 6
a : 707.0000, 4 -> 3
b : 301.0000, 5 -> 4
a : 623.0000, 5 -> 1
c : 1.0000, 6 -> 1
a : 196.0000, 6 -> 1
c : -149.0000, 7 -> 7
b : 267.0000, 7 -> 3
