a : -723.0000, 0 -> 3
b : 258.0000, 0 -> 0
c : -878.0000, 0 -> 3
d : -816.0000, 0 -> 0
a : -662.0000, 1 -> 1
b : -744.0000, 1 -> 2
c : -839.0000, 1 -> 3
d : -565.0000, 1 -> 1
a : -456.0000, 2 -> 3
b : 838.0000, 2 -> 2
c : -631.0000, 2 -> 2
d : -163.0000, 2 -> 0
a : 936.0000, 3 -> 0
b : 414.0000, 3 -> 1
c : 901.0000, 3 -> 1
d : 587.0000, 3 -> 0
b : 113.0000, 0 -> 0
d : -274.0000, 0 -> 2
b : 197.0000, 1 -> 3
b : 62.0000, 1 -> 3
c : 976.0000, 2 -> 2
d : 103.0000, 2 -> 3
a : 398.0000, 3 -> 0
d : -455.0000, 3 -> 0
