a : 923.0000, 0 -> 6
b : 280.0000, 0 -> 3
c : 64.0000, 0 -> 0
d : -79.0000, 0 -> 6
a : -717.0000, 1 -> 5
b : -385.0000, 1 -> 6
c : 877.0000, 1 -> 0
d : -621.0000, 1 -> 5
a : 959.0000, 2 -> 6
b : 909.0000, 2 -> 2
c : 195.0000, 2 -> 3
d : 809.0000, 2 -> 3
a : -246.0000, 3 -> 6
b : -309.0000, 3 -> 0
c : -355.0000, 3 -> 7
d : -747.0000, 3 -> 2
a : -958.0000, 4 -> 4
b : -746.0000, 4 -> 3
c : -629.0000, 4 -> 7
d : -794.0000, 4 -> 0
a : 493.0000, 5 -> 1
b : -371.0000, 5 -> 5
c : -809.0000, 5 -> 3
d : 748.0000, 5 -> 5
a : 66.0000, 6 -> 7
b : 304.0000, 6 -> 4
c : -810.0000, 6 -> 7
d : 591.0000, 6 -> 7
a : -955.0000, 7 -> 0
b : 657.0000, 7 -> 3
c : 718.0000, 7 -> 4
d : 336.0000, 7 -> 6
d : 70.0000, 0 -> 7
b : -741.0000, 0 -> 7
a : -717.0000, 1 -> 7
d : 511.0000, 1 -> 2
a : 845.0000, 2 -> 4
a : 5.0000, 2 -> 4
b : 572.0000, 3 -> 4
d : -271.0000, 3 -> 1
c : 824.0000, 4 -> 1
c : 516.0000, 4 -> 6
c : 902.0000, 5 -> 0
a : -848.0000, 5 -> 5
a : -474.0000, 6 -> 4
d : 402.0000, 6 -> 0
b : -376.0000, 7 -> 5
a : -816.0000, 7 -> 1
