a : -721.0000, 0 -> 1
b : 721.0000, 0 -> 2
c : -106.0000, 0 -> 2
d : 452.0000, 0 -> 0
a : 19.0000, 1 -> 3
b : -644.0000, 1 -> 3
c : -247.0000, 1 -> 3
d : -732.0000, 1 -> 0
a : -678.0000, 2 -> 2
b : 437.0000, 2 -> 2
c : -643.0000, 2 -> 1
d : 80.0000, 2 -> 1
a : -934.0000, 3 -> 2
b : 511.0000, 3 -> 0
c : 532.0000, 3 -> 2
d : -151.0000, 3 -> 3
d : 310.0000, 0 -> 3
b : -268.0000, 0 -> 0
a : 512.0000, 1 -> 3
c : -107.0000, 1 -> 1
c : 994.0000, 2 -> 3
b : 497.0000, 2 -> 2
c : 955.0000, 3 -> 0
c : 862.0000, 3 -> 2
