a : -384.0000, 0 -> 0
b : 99.0000, 0 -> 4
c : 736.0000, 0 -> 0
d : -572.0000, 0 -> 5
a : -475.0000, 1 -> 7
b : 324.0000, 1 -> 6
c : 295.0000, 1 -> 5
d : 122.0000, 1 -> 4
a : 515.0000, 2 -> 6
b : -902.0000, 2 -> 3
c : 60.0000, 2 -> 4
d : -736.0000, 2 -> 1
a : 362.0000, 3 -> 1
b : -360.0000, 3 -> 2
c : 881.0000, 3 -> 6
d : -341.0000, 3 -> 0
a : 761.0000, 4 -> 0
b : -347.0000, 4 -> 0
c : -681.0000, 4 -> 4
d : -380.0000, 4 -> 2
a : -120.0000, 5 -> 5
b : -766.0000, 5 -> 3
c : 790.0000, 5 -> 6
d : 614.0000, 5 -> 7
a : 274.0000, 6 -> 3
b : -816.0000, 6 -> 0
c : -775.0000, 6 -> 2
d : -373.0000, 6 -> 3
a : -657.0000, 7 -> 5
b : -312.0000, 7 -> 1
c : -788.0000, 7 -> 4
d : -767.0000, 7 -> 4
b : 937.0000, 0 -> 0
d : 524.0000, 0 -> 0
a : -908.0000, 1 -> 2
a : 386.0000, 1 -> 5
d : 287.0000, 2 -> 4
b : 595.0000, 2 -> 1
c : 251.0000, 3 -> 3
c : 995.0000, 3 -> 0
d : 891.0000, 4 -> 7
d : 651.0000, 4 -> 2
a : -291.0000, 5 -> 6
b : 763.0000, 5 -> 0
b : 950.0000, 6 -> 3
a : -968.0000, 6 -> 7
c : -970.0000, 7 -> 7
d : 16.0000, 7 -> 2
