a : -86.0000, 0 -> 3
b : 735.0000, 0 -> 7
c : 115.0000, 0 -> 1
d : 455.0000, 0 -> 1
a : 136.0000, 1 -> 3
b : -637.0000, 1 -> 4
c : 984.0000, 1 -> 3
d : -302.0000, 1 -> 6
a : -185.0000, 2 -> 0
b : -472.0000, 2 -> 7
c : 628.0000, 2 -> 6
d : -67.0000, 2 -> 1
a : -16.0000, 3 -> 7
b : -370.0000, 3 -> 6
c : 818.0000, 3 -> 3
d : -967.0000, 3 -> 1
a : -564.0000, 4 -> 4
b : 449.0000, 4 -> 5
c : -221.0000, 4 -> 7
d : -272.0000, 4 -> 5
a : 249.0000, 5 -> 7
b : 262.0000, 5 -> 4
c : 885.0000, 5 -> 3
d : -553.0000, 5 -> 6
a : 450.0000, 6 -> 2
b : -998.0000, 6 -> 1
c : -282.0000, 6 -> 6
d : -821.0000, 6 -> 3
a : -766.0000, 7 -> 3
b : 185.0000, 7 -> 2
c : -861.0000, 7 -> 2
d : -606.0000, 7 -> 6
a : 644.0000, 0 -> 5
d : -508.0000, 0 -> 4
c : 751.0000, 1 -> 6
d : -452.0000, 1 -> 7
b : 597.0000, 2 -> 2
d : 666.0000, 2 -> 1
c : -438.0000, 3 -> 6
d : -870.0000, 3 -> 6
d : -351.0000, 4 -> 4
b : 550.0000, 4 -> 6
a : -948.0000, 5 -> 1
d : 746.0000, 5 -> 1
a : -252.0000, 6 -> 2
b : -187.0000, 6 -> 1
c : -796.0000, 7 -> 7
a : -370.0000, 7 -> 6
