a : 626.0000, 0 -> 3
b : -857.0000, 0 -> 2
c : -783.0000, 0 -> 2
d : 755.0000, 0 -> 0
a : 305.0000, 1 -> 0
b : -907.0000, 1 -> 0
c : 302.0000, 1 -> 2
d : -980.0000, 1 -> 2
a : 115.0000, 2 -> 2
b : -637.0000, 2 -> 3
c : 697.0000, 2 -> 0
d : -498.0000, 2 -> 2
a : 893.0000, 3 -> 1
b : -684.0000, 3 -> 2
c : 622.0000, 3 -> 1
d : -405.0000, 3 -> 2
c : -349.0000, 0 -> 0
c : -51.0000, 0 -> 3
a : 372.0000, 1 -> 2
d : 392.0000, 1 -> 1
c : -279.0000, 2 -> 2
c : 672.0000, 2 -> 0
c : -737.0000, 3 -> 0
a : 65.0000, 3 -> 2
