a : -661.0000, 0 -> 0
b : -454.0000, 0 -> 0
c : -852.0000, 0 -> 0
d : 357.0000, 0 -> 2
a : -214.0000, 1 -> 2
b : 938.0000, 1 -> 3
c : 911.0000, 1 -> 1
d : 978.0000, 1 -> 2
a : -618.0000, 2 -> 0
b : -545.0000, 2 -> 2
c : -775.0000, 2 -> 1
d : 870.0000, 2 -> 1
a : -588.0000, 3 -> 3
b : 674.0000, 3 -> 1
c : 712.0000, 3 -> 3
d : 774.0000, 3 -> 1
a : -239.0000, 0 -> 2
d : -742.0000, 0 -> 0
a : -196.0000, 1 -> 0
c : -903.0000, 1 -> 0
b : 777.0000, 2 -> 1
b : 576.0000, 2 -> 3
b : -698.0000, 3 -> 2
c : -532.0000, 3 -> 0
