a : -12.0000, 0 -> 3
b : -8.0000, 0 -> 4
c : 286.0000, 0 -> 4
d : -584.0000, 0 -> 7
a : 884.0000, 1 -> 5
b : 143.0000, 1 -> 3
c : -640.0000, 1 -> 7
d : 195.0000, 1 -> 3
a : 941.0000, 2 -> 5
b : 753.0000, 2 -> 7
c : 133.0000, 2 -> 6
d : 576.0000, 2 -> 5
a : -590.0000, 3 -> 3
b : 377.0000, 3 -> 5
c : -37.0000, 3 -> 0
d : 56.0000, 3 -> 6
a : 569.0000, 4 -> 6
b : 47.0000, 4 -> 5
c : 818.0000, 4 -> 3
d : 587.0000, 4 -> 5
a : -674.0000, 5 -> 7
b : -729.0000, 5 -> 6
c : 262.0000, 5 -> 3
d : -239.0000, 5 -> 4
a : 817.0000, 6 -> 3
b : -639.0000, 6 -> 1
c : -325.0000, 6 -> 1
d : -933.0000, 6 -> 2
a : 826.0000, 7 -> 5
b : -725.0000, 7 -> 6
c : -413.0000, 7 -> 3
d : 270.0000, 7 -> 5
c : 73.0000, 0 -> 0
a : 592.0000, 0 -> 2
c : -316.0000, 1 -> 2
a : 742.0000, 1 -> 0
a : -260.0000, 2 -> 2
c : 661.0000, 2 -> 1
d : 227.0000, 3 -> 0
a : -832.0000, 3 -> 3
d : 504.0000, 4 -> 1
b : -779.0000, 4 -> 5
a : -639.0000, 5 -> 0
a : -846.0000, 5 -> 6
c : -747.0000, 6 -> 3
a : -47.0000, 6 -> 0
b : 795.0000, 7 -> 4
d : 826.0000, 7 -> 0
