a : 106.0000, 0 -> 5
b : 511.0000, 0 -> 7
a : 718.0000, 1 -> 3
b : -406.0000, 1 -> 5
a : 104.0000, 2 -> 6
b : -509.0000, 2 -> 3
a : 895.0000, 3 -> 6
b : -393.0000, 3 -> 4
a : -653.0000, 4 -> 1
b : -30.0000, 4 -> 7
a : 600.0000, 5 -> 0
b : 414.0000, 5 -> 5
a : -936.0000, 6 -> 1
b : -316.0000, 6 -> 6
a : 190.0000, 7 -> 7
b : 320.0000, 7 -> 2
a : 141.0000, 0 -> 1
b : -982.0000, 1 -> 5
b : -931.0000, 2 -> 4
a : -13.0000, 3 -> 7
a : 220.0000, 4 -> 5
a : -497.0000, 5 -> 0
a : 905.0000, 6 -> 7
b : -654.0000, 7 -> 5
