a : -710.0000, 0 -> 3
b : 625.0000, 0 -> 1
c : -912.0000, 0 -> 3
d : 209.0000, 0 -> 0
a : -421.0000, 1 -> 3
b : 122.0000, 1 -> 2
c : -522.0000, 1 -> 3
d : 701.0000, 1 -> 0
a : 216.0000, 2 -> 1
b : 395.0000, 2 -> 2
c : -270.0000, 2 -> 1
d : -649.0000, 2 -> 0
a : -131.0000, 3 -> 3
b : 815.0000, 3 -> 1
c : -586.0000, 3 -> 1
d : 667.0000, 3 -> 3
c : -251.0000, 0 -> 2
b : 608.0000, 0 -> 1
d : -763.0000, 1 -> 1
b : -973.0000, 1 -> 2
d : -594.0000, 2 -> 1
c : 766.0000, 2 -> 3
a : -935.0000, 3 -> 0
a : -97.0000, 3 -> 2
