a : -785.0000, 0 -> 2
b : -551.0000, 0 -> 1
a : -745.0000, 1 -> 5
b : -856.0000, 1 -> 1
a : 63.0000, 2 -> 3
b : 71.0000, 2 -> 2
a : -414.0000, 3 -> 2
b : -585.0000, 3 -> 2
a : -216.0000, 4 -> 4
b : -370.0000, 4 -> 4
a : 408.0000, 5 -> 6
b : -388.0000, 5 -> 6
a : -266.0000, 6 -> 4
b : -835.0000, 6 -> 4
a : 180.0000, 7 -> 0
b : 65.0000, 7 -> 6
b : 793.0000, 0 -> 1
b : -776.0000, 1 -> 1
a : 623.0000, 2 -> 1
b : -78.0000, 3 -> 0
a : -346.0000, 4 -> 0
a : -207.0000, 5 -> 7
b : -860.0000, 6 -> 4
a : 690.0000, 7 -> 1
