a : -366.0000, 0 -> 2
b : 176.0000, 0 -> 2
c : -43.0000, 0 -> 1
d : 731.0000, 0 -> 1
a : -926.0000, 1 -> 7
b : -399.0000, 1 -> 7
c : 900.0000, 1 -> 3
d : 288.0000, 1 -> 1
a : -276.0000, 2 -> 0
b : 537.0000, 2 -> 4
c : -263.0000, 2 -> 3
d : -176.0000, 2 -> 6
a : 155.0000, 3 -> 5
b : -678.0000, 3 -> 3
c : -981.0000, 3 -> 6
d : 366.0000, 3 -> 1
a : -736.0000, 4 -> 0
b : 958.0000, 4 -> 7
c : -723.0000, 4 -> 6
d : -977.0000, 4 -> 1
a : 885.0000, 5 -> 1
b : 436.0000, 5 -> 4
c : -947.0000, 5 -> 6
d : 539.0000, 5 -> 0
a : -667.0000, 6 -> 1
b : -29.0000, 6 -> 7
c : -709.0000, 6 -> 4
d : -188.0000, 6 -> 4
a : -291.0000, 7 -> 1
b : 165.0000, 7 -> 3
c : 394.0000, 7 -> 4
d : 867.0000, 7 -> 5
b : -230.0000, 0 -> 4
c : -229.0000, 0 -> 3
a : -309.0000, 1 -> 5
b : -787.0000, 1 -> 1
d : 160.0000, 2 -> 4
a : -470.0000, 2 -> 7
a : -21.0000, 3 -> 0
a : 595.0000, 3 -> 6
d : -642.0000, 4 -> 7
a : -384.0000, 4 -> 2
b : -715.0000, 5 -> 3
c : 895.0000, 5 -> 2
c : 190.0000, 6 -> 5
a : 598.0000, 6 -> 2
d : 154.0000, 7 -> 6
d : -308.0000, 7 -> 3
