a : 172.0000, 0 -> 2
b : 114.0000, 0 -> 6
a : -89.0000, 1 -> 3
b : 972.0000, 1 -> 0
a : 969.0000, 2 -> 5
b : 638.0000, 2 -> 3
a : 45.0000, 3 -> 6
b : -465.0000, 3 -> 7
a : -305.0000, 4 -> 4
b : 653.0000, 4 -> 6
a : 993.0000, 5 -> 4
b : -620.0000, 5 -> 1
a : 624.0000, 6 -> 0
b : -591.0000, 6 -> 0
a : -593.0000, 7 -> 6
b : 543.0000, 7 -> 5
b : 625.0000, 0 -> 3
b : -874.0000, 1 -> 4
b : -237.0000, 2 -> 0
a : 977.0000, 3 -> 7
a : -598.0000, 4 -> 6
a : 292.0000, 5 -> 5
b : 263.0000, 6 -> 2
b : -339.0000, 7 -> 7
