a : 19.0000, 0 -> 7
b : 569.0000, 0 -> 1
a : -819.0000, 1 -> 0
b : 269.0000, 1 -> 7
a : -758.0000, 2 -> 7
b : 763.0000, 2 -> 2
a : -312.0000, 3 -> 1
b : -61.0000, 3 -> 5
a : -478.0000, 4 -> 5
b : -512.0000, 4 -> 3
a : 884.0000, 5 -> 3
b : 169.0000, 5 -> 5
a : -24.0000, 6 -> 5
b : -998.0000, 6 -> 1
a : 51.0000, 7 -> 4
b : -2.0000, 7 -> 1
a : -641.0000, 0 -> 2
b : -118.0000, 1 -> 4
a : -83.0000, 2 -> 0
b : 489.0000, 3 -> 4
b : -212.0000, 4 -> 5
a : 133.0000, 5 -> 6
a : 951.0000, 6 -> 3
a : -375.0000, 7 -> 4
