a : 927.0000, 0 -> 1
b : -855.0000, 0 -> 3
a : -251.0000, 1 -> 4
b : -314.0000, 1 -> 3
a : -586.0000, 2 -> 0
b : -851.0000, 2 -> 5
a : -566.0000, 3 -> 4
b : 982.0000, 3 -> 6
a : -805.0000, 4 -> 4
b : -260.0000, 4 -> 4
a : -814.0000, 5 -> 5
b : -395.0000, 5 -> 1
a : 688.0000, 6 -> 3
b : -123.0000, 6 -> 5
a : 377.0000, 7 -> 0
b : 269.0000, 7 -> 1
b : -492.0000, 0 -> 7
a : 418.0000, 1 -> 7
a : 874.0000, 2 -> 0
a : 852.0000, 3 -> 0
b : 199.0000, 4 -> 5
b : 710.0000, 5 -> 7
b : 640.0000, 6 -> 3
a : 553.0000, 7 -> 0
b : 586.0000, 6 -> 2
