a : -233.0000, 0 -> 2
b : -442.0000, 0 -> 5
c : 211.0000, 0 -> 4
d : 702.0000, 0 -> 2
a : -292.0000, 1 -> 4
b : -553.0000, 1 -> 0
c : -366.0000, 1 -> 3
d : 906.0000, 1 -> 5
a : 225.0000, 2 -> 0
b : 933.0000, 2 -> 3
c : 925.0000, 2 -> 2
d : -486.0000, 2 -> 7
a : 705.0000, 3 -> 0
b : -137.0000, 3 -> 6
c : 284.0000, 3 -> 4
d : -810.0000, 3 -> 5
a : 541.0000, 4 -> 6
b : -240.0000, 4 -> 1
c : -422.0000, 4 -> 4
d : 626.0000, 4 -> 5
a : 143.0000, 5 -> 3
b : -694.0000, 5 -> 1
c : 380.0000, 5 -> 1
d : -516.0000, 5 -> 6
a : -76.0000, 6 -> 5
b : -544.0000, 6 -> 4
c : -981.0000, 6 -> 1
d : 21.0000, 6 -> 2
a : 530.0000, 7 -> 5
b : -900.0000, 7 -> 7
c : 791.0000, 7 -> 3
d : 240.0000, 7 -> 0
c : 999.0000, 0 -> 5
a : 219.0000, 0 -> 2
d : 895.0000, 1 -> 0
c : 998.0000, 1 -> 1
c : 119.0000, 2 -> 5
c : 3.0000, 2 -> 0
a : -279.0000, 3 -> 7
a : 375.0000, 3 -> 2
b : 780.0000, 4 -> 7
a : -141.0000, 4 -> 2
b : -711.0000, 5 -> 0
b : 697.0000, 5 -> 5
b : 595.0000, 6 -> 1
a : -33.0000, 6 -> 1
b : -915.0000, 7 -> 0
b : 534.0000, 7 -> 6
