a : -930.0000, 0 -> 4
b : -568.0000, 0 -> 0
a : 237.0000, 1 -> 5
b : -237.0000, 1 -> 1
a : 491.0000, 2 -> 0
b : -302.0000, 2 -> 1
a : 80.0000, 3 -> 4
b : -553.0000, 3 -> 1
a : -82.0000, 4 -> 0
b : 17.0000, 4 -> 3
a : -743.0000, 5 -> 7
b : 218.0000, 5 -> 0
a : 32.0000, 6 -> 7
b : 863.0000, 6 -> 0
a : 417.0000, 7 -> 5
b : 218.0000, 7 -> 2
a : -863.0000, 0 -> 4
b : 75.0000, 1 -> 6
a : -556.0000, 2 -> 4
a : -903.0000, 3 -> 1
a : -465.0000, 4 -> 6
a : 437.0000, 5 -> 6
b : 802.0000, 6 -> 2
b : 691.0000, 7 -> 0
