a : 200.0000, 0 -> 1
b : 25.0000, 0 -> 0
c : -533.0000, 0 -> 2
d : -787.0000, 0 -> 2
a : -525.0000, 1 -> 3
b : 803.0000, 1 -> 3
c : -285.0000, 1 -> 1
d : 132.0000, 1 -> 3
a : 928.0000, 2 -> 3
b : 259.0000, 2 -> 1
c : -772.0000, 2 -> 2
d : 100.0000, 2 -> 0
a : 608.0000, 3 -> 2
b : 412.0000, 3 -> 1
c : -180.0000, 3 -> 3
d : -793.0000, 3 -> 0
a : 460.0000, 0 -> 2
a : -539.0000, 0 -> 0
c : 803.0000, 1 -> 1
c : 813.0000, 1 -> 0
c : -287.0000, 2 -> 3
b : 794.0000, 2 -> 0
a : 849.0000, 3 -> 0
b : 729.0000, 3 -> 1
