a : 462.0000, 0 -> 3
b : -761.0000, 0 -> 2
c : 568.0000, 0 -> 3
d : 71.0000, 0 -> 2
a : -53.0000, 1 -> 0
b : -57.0000, 1 -> 3
c : -513.0000, 1 -> 2
d : -209.0000, 1 -> 0
a : 809.0000, 2 -> 2
b : 894.0000, 2 -> 3
c : -49.0000, 2 -> 1
d : -334.0000, 2 -> 0
a : -468.0000, 3 -> 1
b : -568.0000, 3 -> 3
c : 834.0000, 3 -> 3
d : -300.0000, 3 -> 2
b : -160.0000, 0 -> 3
d : 551.0000, 0 -> 2
d : -27.0000, 1 -> 3
d : 364.0000, 1 -> 2
d : 83.0000, 2 -> 3
c : 232.0000, 2 -> 2
a : 500.0000, 3 -> 2
b : 953.0000, 3 -> 1
