a : -530.0000, 0 -> 3
b : 969.0000, 0 -> 2
a : -897.0000, 1 -> 7
b : -590.0000, 1 -> 2
a : -744.0000, 2 -> 4
b : 14.0000, 2 -> 1
a : -702.0000, 3 -> 4
b : -112.0000, 3 -> 0
a : -343.0000, 4 -> 6
b : 104.0000, 4 -> 2
a : -223.0000, 5 -> 6
b : -264.0000, 5 -> 5
a : 840.0000, 6 -> 5
b : -677.0000, 6 -> 5
a : 882.0000, 7 -> 7
b : -149.0000, 7 -> 2
a : 595.0000, 0 -> 4
b : -767.0000, 1 -> 1
b : -480.0000, 2 -> 1
b : -170.0000, 3 -> 4
a : -171.0000, 4 -> 2
b : -511.0000, 5 -> 0
b : 17.0000, 6 -> 0
b : 435.0000, 7 -> 4
