a : -422.0000, 0 -> 3
b : 107.0000, 0 -> 7
c : -95.0000, 0 -> 2
d : 968.0000, 0 -> 4
a : 548.0000, 1 -> 7
b : -34.0000, 1 -> 0
c : -365.0000, 1 -> 2
d : 116.0000, 1 -> 0
a : -25.0000, 2 -> 0
b : -482.0000, 2 -> 6
c : 230.0000, 2 -> 7
d : 839.0000, 2 -> 3
a : -140.0000, 3 -> 6
b : 620.0000, 3 -> 7
c : -359.0000, 3 -> 5
d : -738.0000, 3 -> 0
a : 511.0000, 4 -> 0
b : 271.0000, 4 -> 4
c : 581.0000, 4 -> 6
d : 511.0000, 4 -> 0
a : 862.0000, 5 -> 6
b : 159.0000, 5 -> 1
c : 518.0000, 5 -> 1
d : -680.0000, 5 -> 7
a : 952.0000, 6 -> 7
b : -467.0000, 6 -> 6
c : -72.0000, 6 -> 5
d : 943.0000, 6 -> 1
a : 241.0000, 7 -> 0
b : 986.0000, 7 -> 1
c : -876.0000, 7 -> 1
d : 470.0000, 7 -> 5
c : -247.0000, 0 -> 2
c : 460.0000, 0 -> 2
d : 341.0000, 1 -> 1
a : 355.0000, 1 -> 1
d : 569.0000, 2 -> 5
c : 412.0000, 2 -> 0
b : 339.0000, 3 -> 1
c : -537.0000, 3 -> 7
d : 108.0000, 4 -> 2
a : -175.0000, 4 -> 5
b : -701.0000, 5 -> 3
b : 836.0000, 5 -> 7
d : -807.0000, 6 -> 2
a : 51.0000, 6 -> 1
d : 539.0000, 7 -> 5
d : 587.0000, 7 -> 1
