a : 213.0000, 0 -> 3
b : -439.0000, 0 -> 7
c : -487.0000, 0 -> 6
d : -743.0000, 0 -> 3
a : 152.0000, 1 -> 6
b : -595.0000, 1 -> 1
c : -28.0000, 1 -> 4
d : 225.0000, 1 -> 5
a : 241.0000, 2 -> 5
b : 538.0000, 2 -> 4
c : 943.0000, 2 -> 6
d : 407.0000, 2 -> 0
a : -894.0000, 3 -> 4
b : 1000.0000, 3 -> 3
c : 861.0000, 3 -> 5
d : 554.0000, 3 -> 3
a : -47.0000, 4 -> 0
b : -487.0000, 4 -> 1
c : -534.0000, 4 -> 2
d : -666.0000, 4 -> 7
a : 405.0000, 5 -> 2
b : -807.0000, 5 -> 6
c : 989.0000, 5 -> 5
d : -592.0000, 5 -> 3
a : -617.0000, 6 -> 4
b : -373.0000, 6 -> 4
c : 816.0000, 6 -> 7
d : -421.0000, 6 -> 5
a : 598.0000, 7 -> 2
b : -10.0000, 7 -> 0
c : -656.0000, 7 -> 6
d : 863.0000, 7 -> 4
a : -169.0000, 0 -> 4
b : -809.0000, 0 -> 7
a : -773.0000, 1 -> 5
a : -879.0000, 1 -> 2
a : 376.0000, 2 -> 4
c : -938.0000, 2 -> 3
c : -700.0000, 3 -> 4
b : -168.0000, 3 -> 1
d : -767.0000, 4 -> 1
d : -870.0000, 4 -> 1
a : 29.0000, 5 -> 2
a : -300.0000, 5 -> 4
d : 544.0000, 6 -> 1
c : -748.0000, 6 -> 2
d : -83.0000, 7 -> 6
c : -701.0000, 7 -> 5
