a : -945.0000, 0 -> 7
b : -188.0000, 0 -> 1
a : -451.0000, 1 -> 5
b : 39.0000, 1 -> 3
a : 738.0000, 2 -> 6
b : -176.0000, 2 -> 4
a : -316.0000, 3 -> 7
b : -731.0000, 3 -> 4
a : 770.0000, 4 -> 1
b : -421.0000, 4 -> 0
a : -559.0000, 5 -> 5
b : -899.0000, 5 -> 3
a : -978.0000, 6 -> 7
b : -649.0000, 6 -> 3
a : 826.0000, 7 -> 4
b : -279.0000, 7 -> 2
b : 522.0000, 0 -> 1
a : 920.0000, 1 -> 0
b : -39.0000, 2 -> 7
a : -308.0000, 3 -> 4
b : 615.0000, 4 -> 6
a : -764.0000, 5 -> 3
b : 572.0000, 6 -> 2
b : 412.0000, 7 -> 6
