a : -117.0000, 0 -> 2
b : -188.0000, 0 -> 6
c : -480.0000, 0 -> 2
d : -319.0000, 0 -> 4
a : 982.0000, 1 -> 7
b : 203.0000, 1 -> 3
c : -832.0000, 1 -> 7
d : -298.0000, 1 -> 7
a : 629.0000, 2 -> 4
b : 774.0000, 2 -> 4
c : -85.0000, 2 -> 0
d : -241.0000, 2 -> 1
a : -545.0000, 3 -> 4
b : -993.0000, 3 -> 6
c : 14.0000, 3 -> 3
d : -480.0000, 3 -> 3
a : 953.0000, 4 -> 6
b : 973.0000, 4 -> 7
c : 645.0000, 4 -> 2
d : 565.0000, 4 -> 0
a : 937.0000, 5 -> 7
b : 36.0000, 5 -> 0
c : -725.0000, 5 -> 4
d : 292.0000, 5 -> 7
a : 502.0000, 6 -> 1
b : 315.0000, 6 -> 1
c : -722.0000, 6 -> 1
d : -410.0000, 6 -> 7
a : 407.0000, 7 -> 6
b : -197.0000, 7 -> 1
c : -359.0000, 7 -> 5
d : -412.0000, 7 -> 1
a : -685.0000, 0 -> 1
c : -138.0000, 0 -> 4
b : -462.0000, 1 -> 2
a : -450.0000, 1 -> 7
b : -634.0000, 2 -> 4
b : 113.0000, 2 -> 3
d : -114.0000, 3 -> 2
b : -525.0000, 3 -> 4
b : -18.0000, 4 -> 7
c : 102.0000, 4 -> 7
b : 862.0000, 5 -> 7
a : 555.0000, 5 -> 7
d : -111.0000, 6 -> 7
a : 670.0000, 6 -> 6
c : 667.0000, 7 -> 3
c : -193.0000, 7 -> 2
