a : -21.0000, 0 -> 4
b : 288.0000, 0 -> 2
a : -54.0000, 1 -> 1
b : -241.0000, 1 -> 6
a : -255.0000, 2 -> 7
b : 335.0000, 2 -> 4
a : -673.0000, 3 -> 2
b : -771.0000, 3 -> 5
a : 710.0000, 4 -> 4
b : 900.0000, 4 -> 0
a : 467.0000, 5 -> 3
b : -669.0000, 5 -> 6
a : 8.0000, 6 -> 0
b : 658.0000, 6 -> 0
a : -38.0000, 7 -> 3
b : -357.0000, 7 -> 7
b : 351.0000, 0 -> 3
a : -382.0000, 1 -> 1
b : 787.0000, 2 -> 7
a : -711.0000, 3 -> 1
b : 335.0000, 4 -> 6
a : 865.0000, 5 -> 0
b : -384.0000, 6 -> 3
b : -706.0000, 7 -> 0
