a : -418.0000, 0 -> 5
b : 665.0000, 0 -> 6
a : -556.0000, 1 -> 0
b : 422.0000, 1 -> 6
a : -757.0000, 2 -> 0
b : 663.0000, 2 -> 2
a : -906.0000, 3 -> 1
b : -186.0000, 3 -> 3
a : 364.0000, 4 -> 3
b : 270.0000, 4 -> 1
a : 204.0000, 5 -> 5
b : 600.0000, 5 -> 2
a : -84.0000, 6 -> 6
b : -481.0000, 6 -> 4
a : 921.0000, 7 -> 4
b : -194.0000, 7 -> 3
a : -884.0000, 0 -> 0
a : -374.0000, 1 -> 1
a : 723.0000, 2 -> 5
a : -963.0000, 3 -> 1
b : 65.0000, 4 -> 2
a : -28.0000, 5 -> 5
b : -484.0000, 6 -> 4
b : -60.0000, 7 -> 3
a : -137.0000, 6 -> 7
