a : -665.0000, 0 -> 3
b : 720.0000, 0 -> 5
c : -626.0000, 0 -> 2
d : -517.0000, 0 -> 5
a : -753.0000, 1 -> 2
b : 80.0000, 1 -> 6
c : -306.0000, 1 -> 1
d : 18.0000, 1 -> 1
a : 25.0000, 2 -> 5
b : 444.0000, 2 -> 7
c : -199.0000, 2 -> 2
d : -240.0000, 2 -> 4
a : 20.0000, 3 -> 3
b : -908.0000, 3 -> 5
c : -703.0000, 3 -> 5
d : 178.0000, 3 -> 2
a : -609.0000, 4 -> 1
b : -194.0000, 4 -> 0
c : 641.0000, 4 -> 5
d : -300.0000, 4 -> 5
a : -152.0000, 5 -> 6
b : -104.0000, 5 -> 7
c : 455.0000, 5 -> 6
d : -478.0000, 5 -> 7
a : 17.0000, 6 -> 5
b : -610.0000, 6 -> 5
c : 101.0000, 6 -> 0
d : -52.0000, 6 -> 3
a : 684.0000, 7 -> 4
b : -728.0000, 7 -> 5
c : -355.0000, 7 -> 2
d : 471.0000, 7 -> 1
c : -431.0000, 0 -> 7
a : 267.0000, 0 -> 1
d : -318.0000, 1 -> 6
c : -196.0000, 1 -> 2
c : -516.0000, 2 -> 0
b : -82.0000, 2 -> 0
b : 462.0000, 3 -> 6
b : -422.0000, 3 -> 5
c : 700.0000, 4 -> 2
a : -959.0000, 4 -> 2
d : 660.0000, 5 -> 7
d : -215.0000, 5 -> 6
b : -998.0000, 6 -> 6
b : 925.0000, 6 -> 6
c : 224.0000, 7 -> 6
a : -544.0000, 7 -> 5
