a : 180.0000, 0 -> 3
b : 42.0000, 0 -> 2
c : -806.0000, 0 -> 6
d : 64.0000, 0 -> 0
a : 556.0000, 1 -> 2
b : -109.0000, 1 -> 1
c : 782.0000, 1 -> 5
d : -890.0000, 1 -> 1
a : -416.0000, 2 -> 7
b : 251.0000, 2 -> 2
c : 960.0000, 2 -> 0
d : 30.0000, 2 -> 0
a : -178.0000, 3 -> 1
b : 312.0000, 3 -> 2
c : 282.0000, 3 -> 7
d : 174.0000, 3 -> 6
a : 1000.0000, 4 -> 3
b : 128.0000, 4 -> 1
c : -920.0000, 4 -> 2
d : 521.0000, 4 -> 5
a : -507.0000, 5 -> 6
b : -363.0000, 5 -> 4
c : 738.0000, 5 -> 4
d : -321.0000, 5 -> 7
a : -135.0000, 6 -> 3
b : 199.0000, 6 -> 6
c : -647.0000, 6 -> 1
d : 851.0000, 6 -> 2
a : -896.0000, 7 -> 3
b : 205.0000, 7 -> 5
c : -812.0000, 7 -> 7
d : -924.0000, 7 -> 1
b : 887.0000, 0 -> 1
b : 6.0000, 0 -> 5
c : -874.0000, 1 -> 1
c : -273.0000, 1 -> 1
b : -782.0000, 2 -> 3
c : -295.0000, 2 -> 4
b : -835.0000, 3 -> 2
c : -28.0000, 3 -> 6
b : -225.0000, 4 -> 6
b : -139.0000, 4 -> 5
a : -848.0000, 5 -> 7
c : -287.0000, 5 -> 4
c : -472.0000, 6 -> 5
c : 841.0000, 6 -> 6
c : 591.0000, 7 -> 4
b : -289.0000, 7 -> 5
