a : 527.0000, 0 -> 4
b : -486.0000, 0 -> 6
c : -110.0000, 0 -> 2
d : -741.0000, 0 -> 4
a : -513.0000, 1 -> 5
b : 324.0000, 1 -> 2
c : -647.0000, 1 -> 7
d : 450.0000, 1 -> 3
a : 707.0000, 2 -> 1
b : -600.0000, 2 -> 4
c : -965.0000, 2 -> 2
d : -362.0000, 2 -> 5
a : 403.0000, 3 -> 1
b : 720.0000, 3 -> 0
c : -572.0000, 3 -> 6
d : 530.0000, 3 -> 1
a : -171.0000, 4 -> 4
b : -247.0000, 4 -> 6
c : -158.0000, 4 -> 5
d : -112.0000, 4 -> 0
a : 515.0000, 5 -> 3
b : 769.0000, 5 -> 5
c : -893.0000, 5 -> 1
d : 624.0000, 5 -> 1
a : 826.0000, 6 -> 4
b : 71.0000, 6 -> 3
c : -804.0000, 6 -> 2
d : 429.0000, 6 -> 6
a : 501.0000, 7 -> 1
b : 998.0000, 7 -> 3
c : 508.0000, 7 -> 4
d : -866.0000, 7 -> 4
c : 377.0000, 0 -> 0
d : 552.0000, 0 -> 0
a : -89.0000, 1 -> 3
a : -154.0000, 1 -> 4
d : -338.0000, 2 -> 3
b : -863.0000, 2 -> 7
c : 698.0000, 3 -> 3
b : 956.0000, 3 -> 3
d : -392.0000, 4 -> 6
c : 462.0000, 4 -> 2
a : 758.0000, 5 -> 0
a : 355.0000, 5 -> 2
a : -187.0000, 6 -> 7
b : -951.0000, 6 -> 5
d : 947.0000, 7 -> 0
d : -654.0000, 7 -> 0
